timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/21 02:00:37.590, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:38.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:39.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:40.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:41.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:42.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:43.591, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:44.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:45.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:46.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:47.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:48.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:49.592, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:50.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:51.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:52.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:53.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:54.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:55.593, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:56.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:57.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:58.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:00:59.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:00.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:01.594, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:02.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:03.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:04.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:05.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:06.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:07.595, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:08.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:09.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:10.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:11.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:12.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:13.596, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:14.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:15.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:16.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:17.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:18.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:19.597, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:20.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:21.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:22.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:23.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:24.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:25.598, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:26.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:27.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:28.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:29.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:30.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:31.599, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:32.600, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:33.600, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:34.600, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/21 02:01:35.600, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:36.600, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:37.600, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:38.600, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:39.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:40.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:41.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:42.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:43.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:44.601, 0, 0 %, 0 %, 4 MiB, 46068 MiB
2026/01/21 02:01:45.602, 0, 4 %, 0 %, 15779 MiB, 46068 MiB
2026/01/21 02:01:46.602, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:47.602, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:48.602, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:49.602, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:50.602, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:51.603, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:52.603, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:53.603, 0, 4 %, 1 %, 15847 MiB, 46068 MiB
2026/01/21 02:01:54.603, 0, 1 %, 0 %, 16183 MiB, 46068 MiB
2026/01/21 02:01:55.603, 0, 0 %, 0 %, 16183 MiB, 46068 MiB
2026/01/21 02:01:56.603, 0, 0 %, 0 %, 16183 MiB, 46068 MiB
2026/01/21 02:01:57.604, 0, 0 %, 0 %, 16183 MiB, 46068 MiB
2026/01/21 02:01:58.604, 0, 0 %, 0 %, 16183 MiB, 46068 MiB
2026/01/21 02:01:59.604, 0, 6 %, 0 %, 17107 MiB, 46068 MiB
2026/01/21 02:02:00.604, 0, 0 %, 0 %, 17483 MiB, 46068 MiB
2026/01/21 02:02:01.604, 0, 7 %, 0 %, 18647 MiB, 46068 MiB
2026/01/21 02:02:02.605, 0, 7 %, 0 %, 20323 MiB, 46068 MiB
2026/01/21 02:02:03.605, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:04.605, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:05.605, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:06.605, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:07.606, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:08.606, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:09.606, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:10.606, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:11.606, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:12.607, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:13.607, 0, 0 %, 0 %, 21015 MiB, 46068 MiB
2026/01/21 02:02:14.607, 0, 0 %, 0 %, 21077 MiB, 46068 MiB
2026/01/21 02:02:15.607, 0, 0 %, 0 %, 21077 MiB, 46068 MiB
2026/01/21 02:02:16.607, 0, 0 %, 0 %, 21077 MiB, 46068 MiB
2026/01/21 02:02:17.608, 0, 0 %, 0 %, 21077 MiB, 46068 MiB
2026/01/21 02:02:18.608, 0, 0 %, 0 %, 21249 MiB, 46068 MiB
2026/01/21 02:02:19.608, 0, 0 %, 0 %, 21255 MiB, 46068 MiB
2026/01/21 02:02:20.608, 0, 0 %, 0 %, 21255 MiB, 46068 MiB
2026/01/21 02:02:21.609, 0, 0 %, 0 %, 21271 MiB, 46068 MiB
2026/01/21 02:02:22.609, 0, 0 %, 0 %, 21271 MiB, 46068 MiB
2026/01/21 02:02:23.609, 0, 0 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:24.609, 0, 0 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:25.610, 0, 0 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:26.610, 0, 7 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:27.610, 0, 0 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:28.610, 0, 7 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:29.610, 0, 7 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:30.611, 0, 7 %, 0 %, 21361 MiB, 46068 MiB
2026/01/21 02:02:31.611, 0, 5 %, 1 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:32.611, 0, 0 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:33.611, 0, 0 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:34.612, 0, 6 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:35.612, 0, 7 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:36.612, 0, 7 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:37.612, 0, 2 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:38.613, 0, 4 %, 1 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:39.613, 0, 0 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:40.613, 0, 0 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:41.615, 0, 7 %, 0 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:42.615, 0, 8 %, 1 %, 21411 MiB, 46068 MiB
2026/01/21 02:02:43.615, 0, 7 %, 0 %, 21413 MiB, 46068 MiB
2026/01/21 02:02:44.616, 0, 7 %, 0 %, 21415 MiB, 46068 MiB
2026/01/21 02:02:45.616, 0, 1 %, 0 %, 21429 MiB, 46068 MiB
2026/01/21 02:02:46.616, 0, 36 %, 3 %, 18275 MiB, 46068 MiB
2026/01/21 02:02:47.616, 0, 0 %, 0 %, 18275 MiB, 46068 MiB
2026/01/21 02:02:48.616, 0, 0 %, 0 %, 16779 MiB, 46068 MiB
2026/01/21 02:02:49.617, 0, 0 %, 0 %, 16647 MiB, 46068 MiB
2026/01/21 02:02:50.617, 0, 6 %, 0 %, 17211 MiB, 46068 MiB
2026/01/21 02:02:51.617, 0, 7 %, 0 %, 19031 MiB, 46068 MiB
2026/01/21 02:02:52.617, 0, 6 %, 0 %, 20525 MiB, 46068 MiB
2026/01/21 02:02:53.618, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:54.618, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:55.618, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:56.618, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:57.619, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:58.619, 0, 4 %, 2 %, 20693 MiB, 46068 MiB
2026/01/21 02:02:59.619, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:00.619, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:01.620, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:02.620, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:03.620, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:04.620, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:05.620, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:06.621, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:07.621, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:08.621, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:09.621, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:10.622, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:11.622, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:12.622, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:13.622, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:14.622, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:15.623, 0, 35 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:16.623, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:17.623, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:18.623, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:19.624, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:20.624, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:21.624, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:22.624, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:23.625, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:24.625, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:25.625, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:26.625, 0, 17 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:27.626, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:28.626, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:29.626, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:30.626, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:31.626, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:32.627, 0, 13 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:33.627, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:34.627, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:35.627, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:36.628, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:37.628, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:38.628, 0, 36 %, 3 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:39.628, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:40.628, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:41.629, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:42.629, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:43.629, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:44.629, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:45.630, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:46.630, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:47.630, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:48.630, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:49.630, 0, 15 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:50.631, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:51.631, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:52.631, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:53.631, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:54.631, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:55.632, 0, 28 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:56.632, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:57.632, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:58.632, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:03:59.632, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:00.633, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:01.633, 0, 10 %, 2 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:02.633, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:03.633, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:04.634, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:05.634, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:06.634, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:07.634, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:08.634, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:09.635, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:10.635, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:11.635, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:12.635, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:13.636, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:14.636, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:15.636, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:16.636, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:17.636, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:18.637, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:19.637, 0, 2 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:20.637, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:21.637, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:22.637, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:23.638, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:24.638, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:25.638, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:26.638, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:27.639, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:28.639, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:29.639, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:30.639, 0, 41 %, 2 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:31.639, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:32.640, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:33.640, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:34.640, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:35.640, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:36.641, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:37.641, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:38.641, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:39.641, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:40.641, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:41.642, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:42.642, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:43.642, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:44.642, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:45.643, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:46.643, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:47.643, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:48.643, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:49.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:50.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:51.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:52.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:53.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:54.644, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:55.645, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:56.645, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:57.645, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:58.645, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:04:59.648, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:00.648, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:01.648, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:02.648, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:03.649, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:04.649, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:05.649, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:06.649, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:07.650, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:08.650, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:09.650, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:10.650, 0, 18 %, 1 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:11.651, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:12.651, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:13.651, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:14.651, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:15.651, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:16.652, 0, 0 %, 0 %, 20693 MiB, 46068 MiB
2026/01/21 02:05:17.652, 0, 0 %, 0 %, 20731 MiB, 46068 MiB
2026/01/21 02:05:18.652, 0, 72 %, 52 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:19.652, 0, 74 %, 71 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:20.652, 0, 77 %, 74 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:21.652, 0, 81 %, 79 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:22.653, 0, 85 %, 83 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:23.653, 0, 88 %, 87 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:24.653, 0, 93 %, 93 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:25.653, 0, 93 %, 93 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:26.653, 0, 94 %, 93 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:27.653, 0, 93 %, 94 %, 28701 MiB, 46068 MiB
2026/01/21 02:05:28.654, 0, 95 %, 96 %, 28971 MiB, 46068 MiB
2026/01/21 02:05:29.654, 0, 93 %, 95 %, 31269 MiB, 46068 MiB
2026/01/21 02:05:30.654, 0, 95 %, 97 %, 31897 MiB, 46068 MiB
2026/01/21 02:05:31.654, 0, 93 %, 95 %, 32423 MiB, 46068 MiB
2026/01/21 02:05:32.654, 0, 95 %, 98 %, 32663 MiB, 46068 MiB
2026/01/21 02:05:33.654, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:34.654, 0, 70 %, 65 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:35.655, 0, 72 %, 69 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:36.655, 0, 76 %, 73 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:37.655, 0, 79 %, 76 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:38.655, 0, 79 %, 78 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:39.655, 0, 85 %, 84 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:40.655, 0, 89 %, 88 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:41.656, 0, 93 %, 92 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:42.656, 0, 93 %, 92 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:43.656, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:44.656, 0, 93 %, 94 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:45.656, 0, 93 %, 94 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:46.656, 0, 93 %, 95 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:47.656, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:48.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:49.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:50.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:51.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:52.658, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:53.658, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:05:54.658, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
